"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GALNT3",1016.16758264767,-0.219518288986772,0.056342287473534,-3.89615506984674,9.77318281187968e-05,0.000957690810312658
"GALT",441.121184793968,-0.118971609766077,0.0825052340435304,-1.44198863436115,0.149305579950022,0.356161674353508
"GAMT",1171.62005657406,-0.137429588984974,0.0638873254562602,-2.15112446801461,0.0314663767184246,0.120788393539286
"GANC",187.99264306183,0.0367053126283947,0.126323760388267,0.290565389405586,0.77138373371209,0.889936407198081
"GAPDH",42900.320435565,-0.0824034124567067,0.0345954859999012,-2.38191226615351,0.0172230002076075,0.076888161229274
"GARS",4721.36933989352,0.141620097239735,0.0475194617886626,2.98025465586235,0.00288008845368497,0.0180605865433416
"GART",2647.17590479806,-0.117774676601942,0.044119586246772,-2.66944200118284,0.00759773936583184,0.0401225878496164
"GAS6",178.603482151549,-0.116617907678906,0.139766174392593,-0.834378619760564,0.404067661332276,0.647649103435797
"GAS8",415.51969385254,0.0787226003482417,0.129587181638429,0.60748755666198,0.543527398055791,0.757353408295819
"GATA2",2610.98925602057,-0.424727320535206,0.0577339384962118,-7.35663167277379,1.88608831475133e-13,5.10801165609719e-12
"GATA6",87.0754606305932,0.0851175093739283,0.18088343892405,0.470565519321355,0.637951035630043,0.818720003546733
"GATM",23.3362561689045,0.103293487482661,0.331222723271513,0.311855075830617,0.755150665272613,0.881718486654703
"GBA",566.406284314481,0.0233673269074367,0.0809301121486281,0.288734641372084,0.772784451202543,0.890943057976921
"GBAP",85.3564632199134,0.168808225142248,0.180548661740326,0.934973560673836,0.349801925171701,0.59542469834618
"GBAS",2135.54204882403,-0.0556505557119434,0.0600320594993355,-0.927013935155088,0.353919299122805,0.600442397132483
"GBE1",638.484601468366,-0.00695124035680771,0.0704891647184575,-0.098614310221604,0.921444507492756,0.965849656377108
"GBP1",52.2076696610556,0.27580330287715,0.236836308738837,1.16453133535907,0.244208752167663,0.48269450043451
"GBP2",160.767470819755,-0.475495360009529,0.15716223542707,-3.02550646926996,0.00248217094569918,0.0160336293910371
"GBP3",94.3212756479672,-0.363666770814473,0.181179159953452,-2.00722186209443,0.04472604478503,0.156296281983319
"GBX2",17.7685804888351,-0.359774274462089,0.375047295925692,-0.959277078839068,0.337419179222181,0.584800479708721
"GCDH",403.745880646986,-0.0785476259216124,0.0827563997862592,-0.949142617664409,0.342548081528114,0.589708083785388
"GCG",40.1811613805387,0.129491302740133,0.294810324880596,0.439235982635884,0.660490554964362,0.832050536344092
"GCH1",492.095841471103,-0.0117405096760946,0.0795854377756919,-0.14752082798344,0.88272094122487,0.94790549963471
"GCHFR",334.942354234867,-0.340924435455285,0.109395120230779,-3.11645011894564,0.0018304264408326,0.0123718806029487
"BLOC1S1",594.756057477109,-0.0607937773272869,0.074459911685292,-0.816463194104155,0.414235266059222,0.656020657407094
"GCN5L2",1240.30639241948,-0.0844889810602588,0.0701247188670713,-1.20483878474317,0.228265544128714,0.463199784339552
"NR6A1",29.5489546949236,-0.271424019056666,0.284057197368281,-0.955525934816444,0.339311796439043,0.587132721622542
"GCNT1",2193.79461573004,0.653215696316773,0.0420404797767982,15.5377792971164,1.92540516422704e-54,2.16525563611361e-52
"GCNT2",356.779263928735,0.327210082814941,0.0890729938163739,3.67350494011117,0.000239246049621604,0.00213854455256011
"GCSH",38.2681389700732,0.106225552196097,0.265375108134919,0.400284536641962,0.688946956009836,0.847493036416725
"GDF9",46.2986430876991,0.0313262646446695,0.23609982885496,0.13268228442433,0.894444653959091,0.953264473900581
"GDI1",2463.31773603032,0.0611111080956246,0.0403491987587224,1.5145556783185,0.129884963565057,0.325899203097364
"GDI2",7181.92128871753,-0.12021938625639,0.0361919806871116,-3.32171337334963,0.000894665472292171,0.00672176862612536
"GFER",423.627762783815,-0.124289675971966,0.0778803609290336,-1.5959052383594,0.110509951823669,0.293236294636828
"GFPT1",4543.69538263703,0.14925109598944,0.0566907667509732,2.63272318480113,0.00847033513064032,0.0438674198344741
"GGCX",704.812719396457,-0.0291508302868409,0.0680710715608442,-0.42824109593728,0.668475599163281,0.836838215550382
"GGT1",220.213549927075,-0.247073939466402,0.111500506255589,-2.21589970990843,0.0266983714191142,0.107302372265793
"B4GALT1",1333.67584307658,0.635197209989015,0.0671331297490788,9.46175476047624,3.02818086603154e-21,1.26348974085161e-19
"GGTL3",208.339306427485,0.0144060430110282,0.110453973748094,0.130425755834582,0.896229590420796,0.954082131598338
"GHR",616.690643396437,0.686283847757417,0.0676124133244703,10.1502640419586,3.30468100773548e-24,1.53026169958198e-22
"GJB1",73.2463618663882,-0.292150799966563,0.18719807823241,-1.56065063661525,0.118606204279078,0.306724060474672
"GJB2",31.3739910876437,-0.161798890046519,0.264507677120341,-0.61169827586103,0.5407374028274,0.755492464213555
"GK",128.040804669646,0.0420841979997479,0.150610586838405,0.279423902948479,0.779919529421571,0.894956121868809
"GK3P",26.930434719986,0.213824766258913,0.296213200223431,0.721861031505778,0.470379921768001,0.700497681452459
"GLA",315.744127424188,-0.217573892332642,0.100818969815288,-2.15806502220031,0.0309227767608592,0.119169761094068
"GPC3",74.2823348686242,0.0265852386435516,0.194702256273143,0.136543043477914,0.89139199938864,0.952058750055218
"GLB1",999.186261801897,-0.0197655645504499,0.055591028869625,-0.355553134244109,0.72217524636329,0.864677074534346
"GCLC",649.736071627273,0.239851201661749,0.0676797962880413,3.5439114006927,0.000394237704967049,0.00333225398729485
"GCLM",831.008475492274,0.0587038341844177,0.0634778681051763,0.92479215097696,0.355074034205888,0.601450895983808
"GLDC",182.585661261075,0.00735036725947754,0.125394622173732,0.0586178827453518,0.953256466803143,0.980406964551129
"GLE1L",1490.0211248486,-0.0234025610011692,0.0542129300318846,-0.431678586407437,0.665975032918383,0.835142681235608
"GLG1",3393.23634788295,-0.0627147049776483,0.036929950834166,-1.69820710726827,0.0894686796126462,0.254484511342759
"GLI3",64.8760901626659,-0.332727535666842,0.199373427678695,-1.66886600456635,0.0951439382014239,0.264904414591467
"GLI4",114.712217175081,-0.15322101738141,0.149759546092227,-1.0231135268469,0.306254171991875,0.552421060164269
"GLO1",5261.7186138934,0.0123121667811987,0.0411115304770515,0.299482082966271,0.764572240789006,0.886448291935608
"GLS",957.005888031681,-0.156558057991677,0.0584762351631127,-2.67729373402675,0.00742195358662248,0.0394767693472244
"GLRX",142.761843615456,0.273348404836465,0.143031572488302,1.91110536003386,0.0559910424850832,0.184213493915816
"GLUD1",2483.63318960991,0.519965417776388,0.046230945466102,11.2471292233823,2.3925284547837e-29,1.34528457114695e-27
"GLUD2",969.429902543177,0.566983668469348,0.0611038526008793,9.27901669593234,1.71049788198738e-20,6.91697225702296e-19
"GLUL",4957.3797987142,0.453198354829205,0.0330903955143717,13.6957672395416,1.07617556701895e-42,8.30554319958151e-41
"GM2A",1451.20247031793,-0.0657071476068583,0.0473643708862502,-1.38726951033848,0.165359596636563,0.38024656613136
"GMDS",257.0065222243,-0.0587604203938684,0.103320387873481,-0.568720478148247,0.56954584833864,0.774085151370297
"GMFB",3157.4406786548,-0.0441322537293418,0.0494285806435841,-0.892848897433802,0.371938096668085,0.616946220655047
"GMPR",20.0556573793905,-0.680655271280866,0.405621326381926,-1.67805592805535,0.0933361813084796,0.261536219480429
"GNA11",745.330928808929,-0.0752518663514078,0.0631960299161339,-1.19076888930005,0.233744325271695,0.470597270726032
"GNA12",1039.93041721565,0.34090944351441,0.0582240804657727,5.85512799493355,4.76642784334524e-09,8.69891498828757e-08
"GNAI1",1953.2909915921,-0.260636408707894,0.0452865401851742,-5.75527314831661,8.65018117939812e-09,1.52677637318883e-07
"GNAI2",1004.05376596886,-0.0728677685064627,0.0551603882874766,-1.32101623590286,0.18649595068326,0.410836665282937
"GNAI3",2129.40714996688,0.0853021565629755,0.0518614147625097,1.64480967119007,0.100009067138975,0.274565697460361
"GNAL",19.563086884748,0.352686912050178,0.390177144060582,0.903914843344635,0.366040557774926,0.612210609944238
"GNAQ",345.615165558194,0.196278319294684,0.0925448102016133,2.12090033862604,0.0339301901719492,0.128153731865758
"GNAS",13829.6188632135,0.0399960284014277,0.0323769109290951,1.23532564576708,0.216709332840846,0.449554939075227
"GNAT2",17.4384622401426,-0.212813971402737,0.548420322396668,-0.388049025011896,0.697979753925104,0.852300406861181
"GNAZ",425.425417878465,0.0620514973352684,0.0764651664677339,0.811500192855166,0.417078482186556,0.658576086011823
"GNB1",6245.558774585,0.066826630164382,0.0382994850979116,1.74484408846598,0.0810120120110123,0.237994262728217
"GNB2",2669.14448373124,-0.0394850917078955,0.0515284210734622,-0.766277927507287,0.443510948867216,0.679980478089095
"GNG4",95.1328305687715,-0.354112611405502,0.163245350031768,-2.16920488906171,0.030067132134772,0.116748666967244
"GNG5",2611.40239158179,0.0586443756144509,0.0426519146085635,1.37495294531694,0.169146033280647,0.38587255814874
"GNG7",155.015165932413,-0.193615972106147,0.12342509467929,-1.56869210924441,0.116719698118645,0.30337358472044
"GNS",6073.79764009635,0.105242764514301,0.0316838841094759,3.32164971159031,0.000894869603681323,0.00672176862612536
"GOLGA1",882.114692271461,-0.0728580668966738,0.058284275337627,-1.25004671456622,0.211282483086349,0.442344602887165
"GOLGA2",1294.07449057801,0.158295459893437,0.0613128858431332,2.58176495391899,0.00982965061916957,0.0492650740709483
"GOLGA3",3932.83836746436,0.130702448092678,0.0409333555565776,3.19305481594398,0.00140776220245864,0.0098535009405048
"GOLGA4",3559.70304539879,0.414704421903883,0.0466974592334754,8.8806635031355,6.64627235208603e-19,2.48351847890607e-17
"GOLGB1",7407.48657112316,0.246526470525028,0.051099061927523,4.82448133538523,1.40368060713599e-06,1.88777455684075e-05
"GOT1",1380.90054128704,0.0982187874731522,0.0517031689568086,1.89966668300741,0.0574768752170813,0.187586219613957
"GOT2",4476.90584382274,0.117041399054646,0.0353509657736741,3.31084021307861,0.00093016305787534,0.00693394279507072
"SFN",16.4050522286121,-0.322445646162759,0.423292192453303,-0.761756658666296,0.446205252428669,0.682311069101017
"GPC1",340.163516922862,-0.0134084774235591,0.0938982675598888,-0.142797921324875,0.886449778800103,0.949578734862286
"GPD2",1017.40337553562,-0.0852411969326476,0.0541051635663907,-1.57547249308379,0.11514742282949,0.300477517960359
"GPI",8728.97415549572,-0.10585847332233,0.0467365189873495,-2.26500551637111,0.0235123410017116,0.0974837508947369
"GPM6B",66.8040319217599,-0.213519317223077,0.218848422081058,-0.975649333875447,0.329238268001377,0.575435978176474
"GPR30",96.0756858584655,-0.858213020858663,0.17915829357501,-4.7902500282486,1.66573620553848e-06,2.21209753203297e-05
"GPR37",56.2382436986176,0.000493035884469196,0.209723536401307,0.00235088485026196,0.998124267001507,0.999648120844257
"FFAR2",40.5045455866266,-0.803289125777481,0.254806694233288,-3.15254325713291,0.00161854838602922,0.0111374238591102
"GRK4",71.8438514078011,-0.207513034270167,0.194747328214415,-1.06555009597717,0.286627068394046,0.531234095683079
"GRK5",31.7241848216031,-0.767973651547664,0.27523397050174,-2.79025750399807,0.00526661359451226,0.0297124573932158
"GRK6",743.898809983859,-0.188470811383205,0.067868422059086,-2.77700299587226,0.00548626732893464,0.0307314253415845
"MKNK2",5176.50319012824,-0.0961210295064962,0.0561308181862158,-1.71244661333123,0.0868143950869214,0.249599312682339
"GPS1",1768.3046028041,-0.144188269087159,0.0487765998998805,-2.95609512313531,0.00311560985836935,0.019342335019782
"GPS2",353.73708416978,0.0172234558302744,0.103831273164474,0.165879270333049,0.868251961350835,0.941556395029517
"GPT",20.1655093524588,0.0158777834724254,0.783566888184788,0.0202634691585908,0.983833197187879,0.993484712205702
"GPX1",3104.06031131025,-0.0822290501235493,0.0528747711411874,-1.55516607162194,0.119906522471903,0.308936551897933
"GPX4",3996.17422148347,-0.0985168363646024,0.0563998414532358,-1.74675732814405,0.0806794414158509,0.237335038425104
"GRB2",1986.67153309443,-0.127257539817248,0.142669389002822,-0.891975081036696,0.372406289077773,0.617088613728648
"GRB7",118.64481644243,-0.263942938935659,0.143075205491576,-1.84478462238657,0.0650688752407435,0.204343957139016
"GRB10",10981.8002118241,-0.6535393876974,0.0332782276980687,-19.6386476355329,7.22979350539509e-86,1.39949838871648e-83
"GRB14",29.1595958964411,-0.4585058422629,0.299997424935604,-1.52836592634527,0.126421709817457,0.31944950770908
"RAPGEF1",688.196448510659,0.0247697232246763,0.0659508345918091,0.375578616676864,0.707230190243829,0.856134285324145
"GRN",1200.67479910427,-0.122658821820797,0.0594941403495334,-2.06169584265215,0.0392367026309684,0.142424526488311
"GRIK1",28.9082743726997,0.189754197835848,0.256377951786264,0.740134619665116,0.459218314070772,0.690882449846559
"GRIK2",168.775426387033,0.0127753311321328,0.139229079286909,0.0917576356718316,0.926890603843751,0.968302596672301
"GRIK5",23.3495495668243,0.327505860638814,0.347912425735857,0.941345684754195,0.346527738249154,0.592670847805043
"GRIN2C",21.7216474727896,-0.234329529801132,0.310962181084082,-0.753562793341006,0.451111792721573,0.685197845183475
"GRINA",2980.19423376284,0.0971138633517924,0.0691991551774946,1.40339666145775,0.160498587996989,0.373505582788421
"NR3C1",17.5987229415512,-0.812788202770505,0.477468348842085,-1.70228708299013,0.088701565028043,0.252748088767165
"GRLF1",3599.00802267086,-0.11463719206833,0.0343437960878794,-3.3379301395511,0.000844049678754386,0.00640523046705128
"PDIA3",3908.77129532148,0.0335668442351255,0.0478574037947394,0.701392920917603,0.483057838609481,0.711481471660316
"GRSF1",5182.63008444862,0.0538913716533183,0.0365114768183628,1.47601182831954,0.139940716911079,0.34192579476652
"GSK3A",251.611444495121,0.126199169175685,0.106561487957083,1.18428497569883,0.236300274153702,0.473384779956906
"GSK3B",2448.6866533636,0.1802107643371,0.047673190236994,3.78012806445787,0.000156747713863986,0.00147597847313074
"GSN",249.209914748454,-0.164805317935359,0.121279266714355,-1.35889111469909,0.174181094841881,0.393934182703109
"GSPT1",5601.93577760377,0.206653388947928,0.035387472606305,5.8397329260273,5.2284570041383e-09,9.51273040136596e-08
"GSR",3544.08782673108,0.274770320627857,0.0451782544866488,6.0819153761033,1.18755245997949e-09,2.32547586192998e-08
"GSS",1808.39749502248,-0.0769359149037443,0.0444483871441845,-1.73090453550485,0.0834687925705786,0.243357901894665
"GSTA1",111.717401418982,-0.214324113880864,0.158519754605346,-1.35203410082516,0.176364406642837,0.396478292027337
"GSTA2",20.4630457021172,-0.435029177721518,0.366199688986431,-1.18795616382306,0.23485068058153,0.472040632431771
"GSTA4",777.971602876292,-0.147288949199551,0.0721975594745827,-2.04008210625741,0.0413421486193432,0.14753408808286
"GSTM3",1303.06221420284,-0.18867866631118,0.0535342876303297,-3.52444526046676,0.000424370486217244,0.00355387709308739
"GSTT1",261.815922404498,0.0787077135607,0.111732710812974,0.704428568751421,0.48116591981066,0.710037233995925
"GSTZ1",804.610984087238,-0.183245322087337,0.0636787359118736,-2.8776532615367,0.004006452412023,0.0239656484707029
"MSH6",1251.55673750339,-0.0122839110903689,0.0564430289506571,-0.217633803832667,0.827714444079771,0.920962341261221
"GTF2A1",986.469625062611,0.279306310458039,0.0583435895425052,4.7872664786001,1.69068282408778e-06,2.24058168202341e-05
"GTF2A2",949.556538749045,-0.0133437350219069,0.0637606840471214,-0.209278416963743,0.834230899496485,0.923291635697301
"GTF2B",652.519404986229,-0.0139687772098984,0.0701201575807769,-0.199212005389559,0.842096908693628,0.927996294713426
"GTF2E1",1195.84466383468,-0.341113988852337,0.0587935654921738,-5.801893217341,6.55703164448472e-09,1.17667826228078e-07
"GTF2E2",1147.6406122864,0.278665724242412,0.0529490656871127,5.26290163246897,1.41799454893153e-07,2.1423402224361e-06
"GTF2F1",2114.59769375764,-0.00197568741803672,0.0497778198861652,-0.0396901154481018,0.968340182198568,0.987064992351579
"GTF2F2",539.615012274983,-0.052191498297536,0.0805434260792421,-0.647992031605257,0.516990104121578,0.73807509968173
"GTF2H1",1003.5716417633,-0.0735509960074864,0.0567026769078192,-1.29713445675691,0.194584927634127,0.421743543594672
"GTF2H2",1320.15582463131,-0.172939441554704,0.0544838184050095,-3.1741431973278,0.00150279529867031,0.0104259734939477
"GTF2H3",825.793333933629,0.110555927426544,0.0671679349107904,1.64596287757513,0.0997714021082044,0.274168190852613
"GTF2I",1840.2427644528,-0.069509112702604,0.0528974529081295,-1.31403515445867,0.188834374225393,0.414221863431812
"GTF2IP1",83.2096669483838,-0.202485670847779,0.192576196910582,-1.05145741839423,0.293048556506284,0.538004502846151
"GTF3A",1227.15958990539,-0.0955992388255099,0.0518934011481549,-1.84222341782099,0.0654424763692926,0.204972085137562
"BRF1",1009.23864941499,-0.157686449704199,0.0645935695494055,-2.44120971799817,0.0146381512829336,0.0678630900466744
"GTF3C1",4798.10313822333,0.0519706397990206,0.0358036054667809,1.45154766179176,0.146627420568139,0.351405841702575
"GTF3C2",937.717358561628,0.0584957604802511,0.0753627707985944,0.776189089923192,0.437637346920856,0.675268549958991
"GUCY1A2",17.3334976048267,-0.0951345884732271,0.386845804135189,-0.245923795621629,0.805741223150622,0.909578619786094
"GUCY1A3",6929.41109459045,0.580300978493849,0.0399541389949919,14.5241767959657,8.51591845266995e-48,7.9806321499307e-46
"GUCY1B3",180.229687466317,0.303021551856916,0.137310646246027,2.20683217318761,0.0273257864365231,0.108945633457014
"GUK1",2285.70737493618,-0.180190593087385,0.055903113580515,-3.22326578157161,0.00126737898215711,0.00906016321330548
"GUSB",946.805368975844,0.0223095516654966,0.0587005126330524,0.380057186296781,0.703902965781136,0.854672104878524
"GYG1",868.906373539505,0.0565382275885438,0.0649372173673144,0.870659844704122,0.383939909935725,0.628962604955749
"GYS1",686.370672750747,0.0902112271925076,0.0740454313102532,1.21832266483153,0.223101380441477,0.456644323150105
"H1F0",1116.73909513382,0.163737554814567,0.0596281932884104,2.74597544860363,0.00603312783215484,0.0332117358704356
"HIST1H1C",5517.37653819018,-0.144826321833414,0.0650452481368644,-2.22654730332765,0.025977544196921,0.105146579975413
"HIST1H1E",4798.30608933769,-0.0310534531882253,0.0595722397080461,-0.52127389100046,0.602175986394756,0.794819629116908
"HIST1H1B",2490.81897667202,-0.154850172735663,0.0657699308364616,-2.35442200966732,0.0185515361978541,0.0817375147105453
"HIST1H1T",28.7111277273652,-0.073928183242956,0.311047503706616,-0.237674896477182,0.812133255507066,0.912780266612168
"HIST1H2AE",623.013702291676,-0.151778145867164,0.0698808631451752,-2.17195579785341,0.0298589971343442,0.116284643193383
"H2AFX",1386.0847433928,-0.0237014292276485,0.0631012113958688,-0.375609734002669,0.707207053131586,0.856134285324145
"H2AFZ",6358.25841313126,0.142507713832471,0.0570083323504557,2.49976991006178,0.0124273991430123,0.0595546790100198
"HIST1H2BD",2160.27042542215,-0.0519379301766539,0.056503896389955,-0.919192011435997,0.357995148841573,0.604613956519435
"H3F3A",409.593272544413,0.142223529094375,0.32101230169699,0.443046974656511,0.657731757768906,0.830231182063366
"H3F3B",6901.42237628127,-0.13053332986748,0.0360560715367962,-3.62028707798262,0.00029427633021454,0.002581586112313
"HSD17B10",1413.39064050488,-0.0901152595284354,0.0537425886233182,-1.6767941745429,0.0935827372905081,0.261978416767738
"HAGH",758.452040180419,-0.00553407402241944,0.0635662331222434,-0.0870599648680917,0.930623847917855,0.969717715158424
"HADHA",3761.03681129487,-0.0598919870644228,0.038922092172142,-1.53876587105176,0.123861464589477,0.315410000835139
"HADHB",3042.62567104209,-0.1070892181806,0.044958007197141,-2.38198320737423,0.0172196826700939,0.076888161229274
"HADH",1224.48475540699,-0.0222708663886513,0.0511385328704603,-0.435500690742652,0.66319903772876,0.833090876329915
"HARS",1533.2640527595,-0.0139927487413333,0.0480705158503471,-0.291087967204169,0.770984042440492,0.889823044974814
"HAS3",27.7778538862696,-0.378982138570357,0.339559543651656,-1.11609921044995,0.264379670097544,0.506291784708369
"HCCS",344.470336084671,-0.0466676747171344,0.0889378987660289,-0.524722029243171,0.599776441001573,0.793430452089018
"HCFC1",1329.75591311178,0.221366610519516,0.147814868903253,1.49759365997479,0.134238854990176,0.332443875781041
"HD",2439.50395721869,0.0980791325387441,0.0520464224072477,1.88445483863049,0.0595034780700702,0.192234492216522
"HDAC1",3147.48953226906,-0.0584809122213127,0.042129386509128,-1.38812636658362,0.165098569061313,0.379942292628334
"HDAC2",3043.56691802221,0.0392003289449985,0.0484971586337951,0.808301559293452,0.418917005114696,0.65971640925941
"HDGF",5356.97708774602,0.0412639902617399,0.0366937039060391,1.12455233103215,0.260778783243329,0.502427381425326
"HDLBP",19608.3415941169,0.0249805719238822,0.0293297000090189,0.851715902862989,0.39437179195656,0.638357363377845
"HELLS",395.167056185922,0.169612990943506,0.083018399619857,2.04307709760929,0.0410448066706492,0.147044016130772
"HEXA",1007.99396977705,-0.0810952828612518,0.0610911018123547,-1.32744835917907,0.184360411722911,0.4078011491414
"HEXB",2215.59915961477,-0.0403762747998755,0.0469164785540322,-0.860599005813606,0.38945893369285,0.633434034303743
"HFE",82.5021423519182,-0.0118525345190778,0.176149872525316,-0.0672866482907865,0.946353505919667,0.97806069251442
"HGD",364.877909721066,-0.123693860935245,0.0962126418098762,-1.28563002333596,0.198572213479844,0.426294959437356
"HIF1A",3346.74768763094,0.232404272654205,0.0410712637194964,5.65856152470622,1.52646994748931e-08,2.60847426048536e-07
"HIP1",940.039739423445,0.0649183283721307,0.0617228125924415,1.05177203768709,0.292904151023743,0.537995629514117
"HIP2",2981.28156421258,0.105430579793016,0.0701506054531291,1.50291760294869,0.13286029311824,0.330838851449241
"HINT1",4486.29780665511,-0.049623182857819,0.0521498493546157,-0.951549879279315,0.341325310680492,0.588822704564675
"HIVEP1",1045.40230407242,0.742281057819205,0.0776049685781526,9.5648651293723,1.12347864094868e-21,4.80653470736305e-20
"HIVEP2",1701.32688711269,0.107706215174085,0.0500414417232631,2.1523403696024,0.0313705564916579,0.120541337798079
"HK1",2833.15874765398,0.14674036697212,0.050687149647255,2.89502108509403,0.0037913306515289,0.0229815361053661
"HK2",685.354268356461,0.178261042800139,0.150356678932316,1.18558779075178,0.235785126179763,0.472932014596677
"ZBTB48",270.431320616413,0.0104886161155113,0.0939764703420163,0.111608959959224,0.91113346739433,0.960938190692412
"HLXB9",85.5686986456483,0.20419124703933,0.184772952752152,1.10509273136542,0.269119409839076,0.511126172944951
"HLF",156.4282465857,0.0247308157764059,0.126210770706328,0.195948536230324,0.844650447152038,0.929335862837427
"MR1",313.981454236314,-0.0550507329104246,0.106781259664055,-0.51554676432569,0.606170999925386,0.797511662074535
"HLCS",1338.55740997595,0.0987115373725334,0.0482020338208159,2.0478707960639,0.040572661088505,0.145794881963806
"HMBS",471.502201363704,0.00864111423675027,0.0980530662462019,0.0881269150222518,0.929775804504683,0.969456581611824
"HMGB1",2778.72234065137,-0.0371318808060225,0.0526321292493242,-0.705498358809021,0.480500152929425,0.709573012229946
"HMGB2",1296.96224447293,0.118314452008689,0.0578156394928325,2.04640912124402,0.0407161354165262,0.146265934590308
"HMGB3",935.310928811332,-0.0222077721038339,0.0646983645250305,-0.343250903896375,0.731409712476506,0.869036615508411
"HMGN1",3195.9738462614,-0.0305088565470624,0.0443354961974588,-0.688136124859951,0.491367063408245,0.719145052643103
"HMGN2",911.897533306532,-0.0289367751015644,0.0744912102833767,-0.388458920072371,0.697676448820524,0.85211377643065
"HMGCL",474.819922861738,-0.159847151437591,0.077613335078395,-2.05953205433234,0.0394432975936704,0.143042523951493
"HMGCR",3107.388020343,0.715175175067237,0.0451028571592239,15.85653814663,1.26687403826167e-56,1.52645394324427e-54
"HMGCS1",1372.66133299779,0.0522298737921953,0.0525493082326262,0.993921243662869,0.320261211085581,0.567576645154682
"HMGCS2",780.893632015437,-0.16428274846188,0.0635831905827454,-2.58374496397892,0.00977340347951981,0.0490664746114668
"HMGA1",1290.32438350559,0.0534262721474261,0.0652165820361447,0.819213005027094,0.412664896282041,0.654763114122325
"HMMR",1453.48758448325,0.0959191245261269,0.058739750406629,1.63295083588408,0.102479337169371,0.278420879297944
"HMOX1",225.700423241496,-0.274223286923029,0.125398953386524,-2.18680682348103,0.0287566291430185,0.112997762702417
"HMOX2",905.00649519269,0.034354942729053,0.0621811928074152,0.552497325605438,0.580607666224806,0.781824076038602
"NR4A1",269.28712439534,1.32228826306417,0.107748004979775,12.2720440467772,1.27981077552622e-34,8.34917438531138e-33
"FOXA1",7085.6451522908,0.113042117702982,0.0451788986212538,2.50209989957131,0.0123459082573921,0.0592603596354823
"SLC29A2",243.485224780275,0.0764363826194914,0.113234355954387,0.675028192417867,0.499657853501955,0.725342174603832
"HNRPA1",3108.26648184112,-0.103135682250023,0.0403311432572519,-2.55722188662426,0.0105511891144296,0.0521460258269921
"HNRPA2B1",7404.73212369966,0.111987862291318,0.126934510837712,0.882249134236604,0.377642096689709,0.622318490097475
"HNRPD",771.854365526773,0.446882493140113,0.0925074081370217,4.83077520103246,1.36002489543618e-06,1.83114868475603e-05
"HNRPF",6317.82026901357,-0.00629239490568793,0.0391523649143167,-0.160715576682496,0.872317420501828,0.943339509230295
"HNRPH1",6152.11125467126,0.0274265199527652,0.0404427614255892,0.678156460785384,0.497672495101356,0.723352636897687
"HNRPH2",2529.79590590491,-0.00176631742031242,0.0475542647871535,-0.0371431968976541,0.970370829631326,0.988226718215375
"HNRPH3",1402.52745778602,0.0987573891812632,0.0843750304176116,1.17045752389619,0.241816898111582,0.479491844315963
"HNRPK",11369.2756303304,0.00741469889477098,0.0306260141435502,0.242104599704578,0.808699114164252,0.910840910394225
"HNRPL",4545.64001685654,-0.108515365038315,0.0378948413780703,-2.86359201126285,0.00418867140472659,0.0248292329051263
"HNRPU",11529.5139267886,0.0201309377552944,0.0437230540673344,0.460419295603009,0.645215287289854,0.822576345532131
"HOXA5",40.7143252229165,-0.417777883230886,0.254687490396032,-1.64035494079922,0.100931388356678,0.275892934138904
"HOXA6",20.4850215961111,-0.679889936816065,0.364800137094638,-1.86373267902497,0.0623592538305119,0.198688092075198
"HOXA10",117.286833177167,-0.422813469993183,0.138422886113066,-3.05450552192521,0.00225431864516798,0.0147555402229177
"HOXB6",18.8109913122506,0.0577736521309919,0.357050729834641,0.161807965377212,0.871457080243652,0.943013673342837
"HOXB9",42.7227341257744,-0.0146661425772324,0.254388199259158,-0.0576526058203321,0.954025345937337,0.980856010868791
"HOXC4",56.15761041564,0.0469617916621946,0.217057661954923,0.21635629555407,0.828710030528389,0.921413186485802
"HOXC5",19.4039864991599,-0.693371071340988,0.367597783262521,-1.88622212350452,0.0592650284469851,0.191726426274521
"HOXC6",204.997118221251,0.102799725288739,0.119486583021486,0.860345343294767,0.389598704946333,0.633574095579989
"HOXC9",107.861825268455,-0.800963040827918,0.149089021733429,-5.3723810882604,7.77036707563138e-08,1.21526482687491e-06
"HOXC13",178.684748777371,-0.664561918840355,0.116550888422947,-5.70190350183136,1.18476895997858e-08,2.06034637399516e-07
"HPCAL1",358.95258278892,0.00326967334498885,0.100001721606589,0.0326961705504618,0.973916877718154,0.989553105334417
"HPGD",171.733899969858,3.65741404429853,0.231790250906573,15.7789813419405,4.34137928889014e-56,5.12630066432148e-54
"HPN",1564.53901993687,-0.155384937765392,0.0627005117381341,-2.47820844611843,0.0132043978094948,0.0626930154139583
"HPR",258.670932097364,-0.235195483985654,0.0992681276804341,-2.36929505452948,0.0178220293416748,0.0791434834398256
"HPRT1",282.302769192972,0.182304107852559,0.100542728116053,1.81320033053143,0.0698009288891917,0.214358743387146
"HPS1",491.413491563912,-0.0811396436578318,0.094838313542132,-0.855557639389965,0.392242509396007,0.636383560174231
"HRAS",537.767711546349,-0.181204571908866,0.0794865075969485,-2.27968969057866,0.0226260991830079,0.094606579020169
"HRB",856.116220578564,0.144560152496324,0.0563695449735693,2.56450806129633,0.0103322179207973,0.0511971587111936
